env,method,seed,episode,sample_return,greedy_return,baseline,critic_samples
delayed_lever,learned_acct,6,160,1.78515625,2.0,1.4612451632267485,512
delayed_lever,learned_acct,6,180,1.68359375,2.0,1.5154348543174074,512
delayed_lever,learned_acct,6,200,1.76171875,2.0,1.5828448982835552,512
delayed_lever,learned_acct,6,220,1.7421875,2.0,1.6147452849398298,512
delayed_lever,learned_acct,6,240,1.86328125,2.0,1.6988979830163393,512
delayed_lever,learned_acct,6,260,1.8828125,2.0,1.729675257854123,512
delayed_lever,learned_acct,6,280,1.86328125,2.0,1.7025256817670102,512
delayed_lever,learned_acct,6,300,1.8984375,2.0,1.7450650365298577,512
delayed_lever,learned_acct,6,320,1.87890625,2.0,1.8105778263767365,512
delayed_lever,learned_acct,6,340,1.87890625,2.0,1.8500104468619316,512
delayed_lever,learned_acct,6,360,1.90234375,2.0,1.840783727571756,512
delayed_lever,learned_acct,6,380,1.95703125,2.0,1.8736876635250284,512
delayed_lever,learned_acct,6,400,1.859375,2.0,1.8956545934695521,512
delayed_lever,learned_agent_time_cf,7,1,0.54296875,2.0,0.04,512
delayed_lever,learned_agent_time_cf,7,20,0.703125,2.0,0.18178441294853825,512
delayed_lever,learned_agent_time_cf,7,40,0.73046875,2.0,0.32559297897208694,512
delayed_lever,learned_agent_time_cf,7,60,1.03125,2.0,0.6044117165931538,512
delayed_lever,learned_agent_time_cf,7,80,1.09765625,2.0,0.7948500979331046,512
delayed_lever,learned_agent_time_cf,7,100,1.22265625,2.0,1.0288331248246978,512
delayed_lever,learned_agent_time_cf,7,120,1.40234375,2.0,1.147016054699709,512
delayed_lever,learned_agent_time_cf,7,140,1.48046875,2.0,1.155526171834898,512
delayed_lever,learned_agent_time_cf,7,160,1.5546875,2.0,1.33296986367614,512
delayed_lever,learned_agent_time_cf,7,180,1.67578125,2.0,1.3157261250404868,512
delayed_lever,learned_agent_time_cf,7,200,1.65234375,2.0,1.5048734150427385,512
delayed_lever,learned_agent_time_cf,7,220,1.75390625,2.0,1.6001971513353659,512
delayed_lever,learned_agent_time_cf,7,240,1.703125,2.0,1.6481447174418433,512
delayed_lever,learned_agent_time_cf,7,260,1.8203125,2.0,1.6577926508406655,512
delayed_lever,learned_agent_time_cf,7,280,1.82421875,2.0,1.6625991698982991,512
delayed_lever,learned_agent_time_cf,7,300,1.8203125,2.0,1.708122212458573,512
delayed_lever,learned_agent_time_cf,7,320,1.84375,2.0,1.7851217784903586,512
delayed_lever,learned_agent_time_cf,7,340,1.8359375,2.0,1.7936883010176252,512
delayed_lever,learned_agent_time_cf,7,360,1.8203125,2.0,1.7853305534640243,512
delayed_lever,learned_agent_time_cf,7,380,1.78515625,2.0,1.8362581460281402,512
delayed_lever,learned_agent_time_cf,7,400,1.8828125,2.0,1.8685385734568276,512
delayed_lever,learned_acct,7,1,0.546875,2.0,0.04,512
delayed_lever,learned_acct,7,20,0.72265625,2.0,0.18178441294853825,512
delayed_lever,learned_acct,7,40,0.73828125,2.0,0.32559297897208694,512
delayed_lever,learned_acct,7,60,1.0625,2.0,0.6044117165931538,512
delayed_lever,learned_acct,7,80,1.19140625,2.0,0.7989354619675424,512
delayed_lever,learned_acct,7,100,1.296875,2.0,1.0315605464216102,512
delayed_lever,learned_acct,7,120,1.5546875,2.0,1.152922267134582,512
delayed_lever,learned_acct,7,140,1.59375,2.0,1.1846353170243373,512
delayed_lever,learned_acct,7,160,1.65625,2.0,1.3524033610555861,512
delayed_lever,learned_acct,7,180,1.734375,2.0,1.390038412159388,512
delayed_lever,learned_acct,7,200,1.734375,2.0,1.55448489032267,512
delayed_lever,learned_acct,7,220,1.859375,2.0,1.6759952898161494,512
delayed_lever,learned_acct,7,240,1.76171875,2.0,1.7366226685950623,512
delayed_lever,learned_acct,7,260,1.8828125,2.0,1.7168612363551121,512
delayed_lever,learned_acct,7,280,1.8828125,2.0,1.725109896834176,512
delayed_lever,learned_acct,7,300,1.86328125,2.0,1.7924711757699152,512
delayed_lever,learned_acct,7,320,1.90234375,2.0,1.8414338188062884,512
delayed_lever,learned_acct,7,340,1.89453125,2.0,1.8543418720383347,512
delayed_lever,learned_acct,7,360,1.90234375,2.0,1.8428541765988609,512
delayed_lever,learned_acct,7,380,1.8828125,2.0,1.8746613753971926,512
delayed_lever,learned_acct,7,400,1.921875,2.0,1.8941768755247463,512
delayed_lever,learned_agent_time_cf,0,1,0.578125,2.0,0.01,2048
delayed_lever,learned_agent_time_cf,0,20,0.67578125,2.0,0.18968551714135243,2048
delayed_lever,learned_agent_time_cf,0,40,0.8984375,2.0,0.45201226282873147,2048
delayed_lever,learned_agent_time_cf,0,60,1.1171875,2.0,0.6227547045262294,2048
delayed_lever,learned_agent_time_cf,0,80,1.22265625,2.0,0.7794624315754147,2048
delayed_lever,learned_agent_time_cf,0,100,1.4140625,2.0,1.020842141103556,2048
delayed_lever,learned_agent_time_cf,0,120,1.1875,2.0,1.2595941106190318,2048
delayed_lever,learned_agent_time_cf,0,140,1.625,2.0,1.338054854118406,2048
delayed_lever,learned_agent_time_cf,0,160,1.58984375,2.0,1.3548304374342202,2048
delayed_lever,learned_agent_time_cf,0,180,1.5703125,2.0,1.4447053702804562,2048
delayed_lever,learned_agent_time_cf,0,200,1.6328125,2.0,1.5252026723733005,2048
delayed_lever,learned_agent_time_cf,0,220,1.74609375,2.0,1.5143219208958205,2048
delayed_lever,learned_agent_time_cf,0,240,1.765625,2.0,1.609014398528832,2048
delayed_lever,learned_agent_time_cf,0,260,1.76171875,2.0,1.6394871394606072,2048
delayed_lever,learned_agent_time_cf,0,280,1.66015625,2.0,1.6807679263286852,2048
delayed_lever,learned_agent_time_cf,0,300,1.8828125,2.0,1.747701247649523,2048
delayed_lever,learned_agent_time_cf,0,320,1.86328125,2.0,1.7517205220554177,2048
delayed_lever,learned_agent_time_cf,0,340,1.90234375,2.0,1.7899183617364591,2048
delayed_lever,learned_agent_time_cf,0,360,1.8828125,2.0,1.8423694403044641,2048
delayed_lever,learned_agent_time_cf,0,380,1.7265625,2.0,1.8125839503291006,2048
delayed_lever,learned_agent_time_cf,0,400,1.86328125,2.0,1.850869551204859,2048
delayed_lever,learned_acct,0,1,0.578125,2.0,0.01,2048
delayed_lever,learned_acct,0,20,0.671875,2.0,0.18968551714135243,2048
delayed_lever,learned_acct,0,40,0.9609375,2.0,0.45201226282873147,2048
delayed_lever,learned_acct,0,60,1.18359375,2.0,0.6227547045262294,2048
delayed_lever,learned_acct,0,80,1.28515625,2.0,0.7843624315754147,2048
delayed_lever,learned_acct,0,100,1.49609375,2.0,1.0285426320694762,2048
delayed_lever,learned_acct,0,120,1.296875,2.0,1.2864381581054762,2048
delayed_lever,learned_acct,0,140,1.69140625,2.0,1.3776792925456973,2048
delayed_lever,learned_acct,0,160,1.71484375,2.0,1.4323937649413316,2048
delayed_lever,learned_acct,0,180,1.70703125,2.0,1.5173309600933078,2048
delayed_lever,learned_acct,0,200,1.7578125,2.0,1.577094258206975,2048
delayed_lever,learned_acct,0,220,1.8828125,2.0,1.5917027679563094,2048
delayed_lever,learned_acct,0,240,1.86328125,2.0,1.6856744688875758,2048
delayed_lever,learned_acct,0,260,1.78515625,2.0,1.7675557497831917,2048
delayed_lever,learned_acct,0,280,1.7421875,2.0,1.786285835280385,2048
delayed_lever,learned_acct,0,300,1.94140625,2.0,1.8573227199562037,2048
delayed_lever,learned_acct,0,320,1.921875,2.0,1.824904690842888,2048
delayed_lever,learned_acct,0,340,1.921875,2.0,1.861835900225245,2048
delayed_lever,learned_acct,0,360,2.0,2.0,1.8903821623085817,2048
delayed_lever,learned_acct,0,380,1.9609375,2.0,1.8860260095561365,2048
delayed_lever,learned_acct,0,400,1.921875,2.0,1.8999000554069376,2048
delayed_lever,learned_agent_time_cf,1,1,0.5390625,0.75,0.005,2048
delayed_lever,learned_agent_time_cf,1,20,0.76171875,2.0,0.26315973921281055,2048
delayed_lever,learned_agent_time_cf,1,40,0.8515625,2.0,0.43196799246839,2048
delayed_lever,learned_agent_time_cf,1,60,1.05859375,2.0,0.6658521829366533,2048
delayed_lever,learned_agent_time_cf,1,80,1.14453125,2.0,0.7912788622572119,2048
delayed_lever,learned_agent_time_cf,1,100,1.38671875,2.0,0.9630801775249312,2048
delayed_lever,learned_agent_time_cf,1,120,1.51171875,2.0,1.2214672994008746,2048
delayed_lever,learned_agent_time_cf,1,140,1.4765625,2.0,1.3276732655666275,2048
delayed_lever,learned_agent_time_cf,1,160,1.62109375,2.0,1.3954530382916521,2048
delayed_lever,learned_agent_time_cf,1,180,1.46484375,2.0,1.4703462159818124,2048
delayed_lever,learned_agent_time_cf,1,200,1.6640625,2.0,1.5547643795567345,2048
delayed_lever,learned_agent_time_cf,1,220,1.578125,2.0,1.6212263146482397,2048
delayed_lever,learned_agent_time_cf,1,240,1.79296875,2.0,1.6840946149885943,2048
delayed_lever,learned_agent_time_cf,1,260,1.8046875,2.0,1.6464217519905924,2048
delayed_lever,learned_agent_time_cf,1,280,1.78515625,2.0,1.6578101272318917,2048
delayed_lever,learned_agent_time_cf,1,300,1.74609375,2.0,1.7296729298147238,2048
delayed_lever,learned_agent_time_cf,1,320,1.80078125,2.0,1.7116153906150082,2048
delayed_lever,learned_agent_time_cf,1,340,1.82421875,2.0,1.8074721358431007,2048
delayed_lever,learned_agent_time_cf,1,360,1.8046875,2.0,1.7689900559461893,2048
delayed_lever,learned_agent_time_cf,1,380,1.82421875,2.0,1.8240727814638098,2048
delayed_lever,learned_agent_time_cf,1,400,1.9609375,2.0,1.7978978110573043,2048
delayed_lever,learned_acct,1,1,0.5390625,0.75,0.005,2048
delayed_lever,learned_acct,1,20,0.78515625,2.0,0.26315973921281055,2048
delayed_lever,learned_acct,1,40,0.87109375,2.0,0.4446723451057904,2048
delayed_lever,learned_acct,1,60,1.125,2.0,0.7194026482379853,2048
delayed_lever,learned_acct,1,80,1.30078125,2.0,0.8270295797835759,2048
delayed_lever,learned_acct,1,100,1.484375,2.0,1.0081563623502978,2048
delayed_lever,learned_acct,1,120,1.61328125,2.0,1.2515605197265955,2048
delayed_lever,learned_acct,1,140,1.58203125,2.0,1.3858458850113666,2048
delayed_lever,learned_acct,1,160,1.6796875,2.0,1.462832903302338,2048
delayed_lever,learned_acct,1,180,1.5703125,2.0,1.5563917984848639,2048
delayed_lever,learned_acct,1,200,1.7421875,2.0,1.6343551558916818,2048
delayed_lever,learned_acct,1,220,1.6953125,2.0,1.7116670275106354,2048
delayed_lever,learned_acct,1,240,1.89453125,2.0,1.7444735558667428,2048
delayed_lever,learned_acct,1,260,1.94140625,2.0,1.7136355301932742,2048
delayed_lever,learned_acct,1,280,1.90234375,2.0,1.722300499465151,2048
delayed_lever,learned_acct,1,300,1.86328125,2.0,1.814605599690527,2048
delayed_lever,learned_acct,1,320,1.8828125,2.0,1.816846918086538,2048
delayed_lever,learned_acct,1,340,1.90234375,2.0,1.877725542463059,2048
delayed_lever,learned_acct,1,360,1.86328125,2.0,1.8698585974063082,2048
delayed_lever,learned_acct,1,380,1.8828125,2.0,1.8914134238418943,2048
delayed_lever,learned_acct,1,400,1.98046875,2.0,1.8636986547852763,2048
delayed_lever,learned_agent_time_cf,2,1,0.5546875,2.0,0.01,2048
delayed_lever,learned_agent_time_cf,2,20,0.765625,2.0,0.2265643412337462,2048
delayed_lever,learned_agent_time_cf,2,40,0.8671875,2.0,0.39761323571700136,2048
delayed_lever,learned_agent_time_cf,2,60,1.02734375,2.0,0.5078692575416813,2048
delayed_lever,learned_agent_time_cf,2,80,1.1875,2.0,0.7122372093311765,2048
delayed_lever,learned_agent_time_cf,2,100,1.22265625,2.0,0.9874056075346647,2048
delayed_lever,learned_agent_time_cf,2,120,1.43359375,2.0,1.0676034636773515,2048
delayed_lever,learned_agent_time_cf,2,140,1.5390625,2.0,1.161395578467512,2048
delayed_lever,learned_agent_time_cf,2,160,1.49609375,2.0,1.2182651687320825,2048
delayed_lever,learned_agent_time_cf,2,180,1.65625,2.0,1.430646275115412,2048
delayed_lever,learned_agent_time_cf,2,200,1.625,2.0,1.515310903845456,2048
delayed_lever,learned_agent_time_cf,2,220,1.6875,2.0,1.5693888775309737,2048
delayed_lever,learned_agent_time_cf,2,240,1.765625,2.0,1.6885105819132689,2048
delayed_lever,learned_agent_time_cf,2,260,1.82421875,2.0,1.6801076878171755,2048
delayed_lever,learned_agent_time_cf,2,280,1.703125,2.0,1.6926284667190317,2048
delayed_lever,learned_agent_time_cf,2,300,1.94140625,2.0,1.7500231784732643,2048
delayed_lever,learned_agent_time_cf,2,320,1.78515625,2.0,1.7436418690481261,2048
delayed_lever,learned_agent_time_cf,2,340,1.7421875,2.0,1.7705099369100414,2048
delayed_lever,learned_agent_time_cf,2,360,1.84375,2.0,1.8017723206738192,2048
delayed_lever,learned_agent_time_cf,2,380,1.8359375,2.0,1.8246894071636162,2048
delayed_lever,learned_agent_time_cf,2,400,1.94140625,2.0,1.796464949324522,2048
delayed_lever,learned_acct,2,1,0.55078125,2.0,0.01,2048
delayed_lever,learned_acct,2,20,0.78125,2.0,0.23099355313806622,2048
delayed_lever,learned_acct,2,40,0.890625,2.0,0.40057021289291794,2048
delayed_lever,learned_acct,2,60,1.0703125,2.0,0.517487774541557,2048
delayed_lever,learned_acct,2,80,1.23046875,2.0,0.7236586079567555,2048
delayed_lever,learned_acct,2,100,1.24609375,2.0,0.998875736251994,2048
delayed_lever,learned_acct,2,120,1.4375,2.0,1.1276028130460978,2048
delayed_lever,learned_acct,2,140,1.62109375,2.0,1.2256771821377086,2048
delayed_lever,learned_acct,2,160,1.6015625,2.0,1.2654338948924158,2048
delayed_lever,learned_acct,2,180,1.80078125,2.0,1.4668424527175834,2048
delayed_lever,learned_acct,2,200,1.72265625,2.0,1.60059554366673,2048
delayed_lever,learned_acct,2,220,1.74609375,2.0,1.6489236028639185,2048
delayed_lever,learned_acct,2,240,1.921875,2.0,1.7416085985768945,2048
delayed_lever,learned_acct,2,260,1.86328125,2.0,1.7669225766535714,2048
delayed_lever,learned_acct,2,280,1.8046875,2.0,1.7745967785732417,2048
delayed_lever,learned_acct,2,300,1.9609375,2.0,1.831424069501405,2048
delayed_lever,learned_acct,2,320,1.8828125,2.0,1.8426036708998514,2048
delayed_lever,learned_acct,2,340,1.80078125,2.0,1.8727748964461521,2048
delayed_lever,learned_acct,2,360,1.921875,2.0,1.8950452228913386,2048
delayed_lever,learned_acct,2,380,1.83984375,2.0,1.9299313541284782,2048
delayed_lever,learned_acct,2,400,1.94140625,2.0,1.8917253120812911,2048
delayed_lever,learned_agent_time_cf,3,1,0.5703125,2.0,0.01,2048
delayed_lever,learned_agent_time_cf,3,20,0.57421875,2.0,0.17302981661720915,2048
delayed_lever,learned_agent_time_cf,3,40,0.82421875,2.0,0.3624904079726432,2048
delayed_lever,learned_agent_time_cf,3,60,0.98828125,2.0,0.5550723164164004,2048
delayed_lever,learned_agent_time_cf,3,80,1.359375,2.0,0.6984994910659726,2048
delayed_lever,learned_agent_time_cf,3,100,1.33984375,2.0,0.882864347145328,2048
delayed_lever,learned_agent_time_cf,3,120,1.28515625,2.0,1.1177770992324274,2048
delayed_lever,learned_agent_time_cf,3,140,1.52734375,2.0,1.2704865643681955,2048
delayed_lever,learned_agent_time_cf,3,160,1.73828125,2.0,1.3642941039760061,2048
delayed_lever,learned_agent_time_cf,3,180,1.62109375,2.0,1.392311762087363,2048
delayed_lever,learned_agent_time_cf,3,200,1.6953125,2.0,1.4249958624345387,2048
delayed_lever,learned_agent_time_cf,3,220,1.8125,2.0,1.5588651670215925,2048
delayed_lever,learned_agent_time_cf,3,240,1.78515625,2.0,1.64165139105989,2048
delayed_lever,learned_agent_time_cf,3,260,1.8046875,2.0,1.6959325479297174,2048
delayed_lever,learned_agent_time_cf,3,280,1.81640625,2.0,1.715996425499688,2048
delayed_lever,learned_agent_time_cf,3,300,1.8046875,2.0,1.7752855222307076,2048
delayed_lever,learned_agent_time_cf,3,320,1.8828125,2.0,1.748145973746582,2048
delayed_lever,learned_agent_time_cf,3,340,1.921875,2.0,1.764287364660812,2048
delayed_lever,learned_agent_time_cf,3,360,1.87890625,2.0,1.8426363656041564,2048
delayed_lever,learned_agent_time_cf,3,380,1.83984375,2.0,1.805842763606983,2048
delayed_lever,learned_agent_time_cf,3,400,1.8828125,2.0,1.852284138195271,2048
delayed_lever,learned_acct,3,1,0.5703125,2.0,0.01,2048
delayed_lever,learned_acct,3,20,0.5625,2.0,0.17302981661720915,2048
delayed_lever,learned_acct,3,40,0.84765625,2.0,0.3624904079726432,2048
delayed_lever,learned_acct,3,60,1.0703125,2.0,0.5550723164164004,2048
delayed_lever,learned_acct,3,80,1.40234375,2.0,0.7596482247653399,2048
delayed_lever,learned_acct,3,100,1.48046875,2.0,0.9437060129944996,2048
delayed_lever,learned_acct,3,120,1.41015625,2.0,1.1814546843681943,2048
delayed_lever,learned_acct,3,140,1.59375,2.0,1.3129982278269476,2048
delayed_lever,learned_acct,3,160,1.78515625,2.0,1.439321288915239,2048
delayed_lever,learned_acct,3,180,1.703125,2.0,1.4994014217147165,2048
delayed_lever,learned_acct,3,200,1.734375,2.0,1.5808862322395916,2048
delayed_lever,learned_acct,3,220,1.875,2.0,1.662938820623296,2048
delayed_lever,learned_acct,3,240,1.84375,2.0,1.7307497099474365,2048
delayed_lever,learned_acct,3,260,1.84375,2.0,1.795746359963537,2048
delayed_lever,learned_acct,3,280,1.87890625,2.0,1.8030597422769197,2048
delayed_lever,learned_acct,3,300,1.86328125,2.0,1.8334096865586267,2048
delayed_lever,learned_acct,3,320,1.921875,2.0,1.811950129203504,2048
delayed_lever,learned_acct,3,340,1.921875,2.0,1.8523103476471436,2048
delayed_lever,learned_acct,3,360,1.90234375,2.0,1.9014012107434946,2048
delayed_lever,learned_acct,3,380,1.90234375,2.0,1.8690846426809589,2048
delayed_lever,learned_acct,3,400,1.90234375,2.0,1.9125998638286417,2048
delayed_lever,learned_agent_time_cf,4,1,0.578125,0.75,0.005,2048
delayed_lever,learned_agent_time_cf,4,20,0.73046875,2.0,0.2037300319330834,2048
delayed_lever,learned_agent_time_cf,4,40,0.87109375,2.0,0.4084068018035763,2048
delayed_lever,learned_agent_time_cf,4,60,1.1171875,2.0,0.59708567929035,2048
delayed_lever,learned_agent_time_cf,4,80,1.23828125,2.0,0.7901577045387732,2048
delayed_lever,learned_agent_time_cf,4,100,1.34765625,2.0,0.9991991648144329,2048
delayed_lever,learned_agent_time_cf,4,120,1.38671875,2.0,1.0556530194015679,2048
delayed_lever,learned_agent_time_cf,4,140,1.46875,2.0,1.1693678913284782,2048
delayed_lever,learned_agent_time_cf,4,160,1.62890625,2.0,1.2939298130615018,2048
delayed_lever,learned_agent_time_cf,4,180,1.72265625,2.0,1.461132161006395,2048
delayed_lever,learned_agent_time_cf,4,200,1.7265625,2.0,1.554104508181871,2048
delayed_lever,learned_agent_time_cf,4,220,1.70703125,2.0,1.6053447507658536,2048
delayed_lever,learned_agent_time_cf,4,240,1.58984375,2.0,1.60496575997364,2048
delayed_lever,learned_agent_time_cf,4,260,1.78125,2.0,1.715428298188933,2048
delayed_lever,learned_agent_time_cf,4,280,1.78515625,2.0,1.7476401718431718,2048
delayed_lever,learned_agent_time_cf,4,300,1.76171875,2.0,1.7455539630857366,2048
delayed_lever,learned_agent_time_cf,4,320,1.859375,2.0,1.7422601205940957,2048
delayed_lever,learned_agent_time_cf,4,340,1.84375,2.0,1.771353347519729,2048
delayed_lever,learned_agent_time_cf,4,360,1.859375,2.0,1.8072636524830572,2048
delayed_lever,learned_agent_time_cf,4,380,1.78125,2.0,1.795359716368443,2048
delayed_lever,learned_agent_time_cf,4,400,1.86328125,2.0,1.841234455783749,2048
delayed_lever,learned_acct,4,1,0.578125,0.75,0.005,2048
delayed_lever,learned_acct,4,20,0.7421875,2.0,0.2037300319330834,2048
delayed_lever,learned_acct,4,40,0.9453125,2.0,0.4084068018035763,2048
delayed_lever,learned_acct,4,60,1.15625,2.0,0.60198567929035,2048
delayed_lever,learned_acct,4,80,1.296875,2.0,0.8249808084206569,2048
delayed_lever,learned_acct,4,100,1.40625,2.0,1.0639707781333692,2048
delayed_lever,learned_acct,4,120,1.48828125,2.0,1.1364612776116316,2048
delayed_lever,learned_acct,4,140,1.55859375,2.0,1.2716041528653497,2048
delayed_lever,learned_acct,4,160,1.6484375,2.0,1.3884985353971244,2048
delayed_lever,learned_acct,4,180,1.80078125,2.0,1.546413053437951,2048
delayed_lever,learned_acct,4,200,1.84375,2.0,1.6345685118075663,2048
delayed_lever,learned_acct,4,220,1.78515625,2.0,1.684489981197887,2048
delayed_lever,learned_acct,4,240,1.66796875,2.0,1.6963804849442297,2048
delayed_lever,learned_acct,4,260,1.82421875,2.0,1.7973011913683514,2048
delayed_lever,learned_acct,4,280,1.90234375,2.0,1.8242390722208255,2048
delayed_lever,learned_acct,4,300,1.80078125,2.0,1.863435043760049,2048
delayed_lever,learned_acct,4,320,1.87890625,2.0,1.847423836892572,2048
delayed_lever,learned_acct,4,340,1.921875,2.0,1.8781206534409303,2048
delayed_lever,learned_acct,4,360,1.91796875,2.0,1.878542357038866,2048
delayed_lever,learned_acct,4,380,1.84375,2.0,1.880266450492592,2048
delayed_lever,learned_acct,4,400,1.8828125,2.0,1.9200649278623214,2048
delayed_lever,learned_agent_time_cf,5,1,0.54296875,2.0,0.01,2048
delayed_lever,learned_agent_time_cf,5,20,0.6875,2.0,0.21801367917790834,2048
delayed_lever,learned_agent_time_cf,5,40,0.8359375,2.0,0.3720135561732636,2048
delayed_lever,learned_agent_time_cf,5,60,1.125,2.0,0.4942956509506579,2048
delayed_lever,learned_agent_time_cf,5,80,1.203125,2.0,0.7519818182488983,2048
delayed_lever,learned_agent_time_cf,5,100,1.453125,2.0,0.9550552650021401,2048
delayed_lever,learned_agent_time_cf,5,120,1.50390625,2.0,1.1424411651343673,2048
delayed_lever,learned_agent_time_cf,5,140,1.453125,2.0,1.2668359584151954,2048
delayed_lever,learned_agent_time_cf,5,160,1.66015625,2.0,1.3916080525030932,2048
delayed_lever,learned_agent_time_cf,5,180,1.64453125,2.0,1.3725219907571975,2048
delayed_lever,learned_agent_time_cf,5,200,1.59765625,2.0,1.4566384261445837,2048
delayed_lever,learned_agent_time_cf,5,220,1.6328125,2.0,1.4647243768308906,2048
delayed_lever,learned_agent_time_cf,5,240,1.71875,2.0,1.5362305779810532,2048
delayed_lever,learned_agent_time_cf,5,260,1.71875,2.0,1.6408838368038983,2048
delayed_lever,learned_agent_time_cf,5,280,1.90234375,2.0,1.713662182664179,2048
delayed_lever,learned_agent_time_cf,5,300,1.82421875,2.0,1.7317331355395744,2048
delayed_lever,learned_agent_time_cf,5,320,1.84375,2.0,1.8031698585739604,2048
delayed_lever,learned_agent_time_cf,5,340,1.8203125,2.0,1.8477509344490395,2048
delayed_lever,learned_agent_time_cf,5,360,1.859375,2.0,1.7956002621696914,2048
delayed_lever,learned_agent_time_cf,5,380,1.90234375,2.0,1.7646571217379035,2048
delayed_lever,learned_agent_time_cf,5,400,1.86328125,2.0,1.8023390315083947,2048
delayed_lever,learned_acct,5,1,0.54296875,2.0,0.01,2048
delayed_lever,learned_acct,5,20,0.73046875,2.0,0.22291367917790836,2048
delayed_lever,learned_acct,5,40,0.87890625,2.0,0.3795386503477726,2048
delayed_lever,learned_acct,5,60,1.16015625,2.0,0.504219463809768,2048
delayed_lever,learned_acct,5,80,1.25,2.0,0.7759854180952719,2048
delayed_lever,learned_acct,5,100,1.55859375,2.0,0.9710802596103986,2048
delayed_lever,learned_acct,5,120,1.58203125,2.0,1.1569077889895476,2048
delayed_lever,learned_acct,5,140,1.59375,2.0,1.314576137484801,2048
delayed_lever,learned_acct,5,160,1.703125,2.0,1.491882674676232,2048
delayed_lever,learned_acct,5,180,1.703125,2.0,1.508992553049445,2048
delayed_lever,learned_acct,5,200,1.7578125,2.0,1.556718000251439,2048
delayed_lever,learned_acct,5,220,1.83984375,2.0,1.5735323258806169,2048
delayed_lever,learned_acct,5,240,1.78125,2.0,1.6134834729569725,2048
delayed_lever,learned_acct,5,260,1.8359375,2.0,1.6924584853309814,2048
delayed_lever,learned_acct,5,280,1.9609375,2.0,1.7946828331613263,2048
delayed_lever,learned_acct,5,300,1.86328125,2.0,1.803556211842769,2048
delayed_lever,learned_acct,5,320,1.94140625,2.0,1.8688525610244635,2048
delayed_lever,learned_acct,5,340,1.859375,2.0,1.912444924264667,2048
delayed_lever,learned_acct,5,360,1.91796875,2.0,1.8584084035886175,2048
delayed_lever,learned_acct,5,380,1.921875,2.0,1.8671724303316892,2048
delayed_lever,learned_acct,5,400,1.90234375,2.0,1.87077906875254,2048
delayed_lever,learned_agent_time_cf,6,1,0.6328125,2.0,0.04,2048
delayed_lever,learned_agent_time_cf,6,20,0.70703125,2.0,0.2708394216088504,2048
delayed_lever,learned_agent_time_cf,6,40,0.8203125,2.0,0.5057691138971738,2048
delayed_lever,learned_agent_time_cf,6,60,1.00390625,2.0,0.6073359188533809,2048
delayed_lever,learned_agent_time_cf,6,80,1.2421875,2.0,0.7542460764567015,2048
delayed_lever,learned_agent_time_cf,6,100,1.37890625,2.0,0.9497084278341271,2048
delayed_lever,learned_agent_time_cf,6,120,1.55078125,2.0,1.1329788621693309,2048
delayed_lever,learned_agent_time_cf,6,140,1.54296875,2.0,1.2350288437550494,2048
delayed_lever,learned_agent_time_cf,6,160,1.66796875,2.0,1.3706627349505316,2048
delayed_lever,learned_agent_time_cf,6,180,1.578125,2.0,1.4110046829270824,2048
delayed_lever,learned_agent_time_cf,6,200,1.6796875,2.0,1.4539245204486946,2048
delayed_lever,learned_agent_time_cf,6,220,1.68359375,2.0,1.5046550724531043,2048
delayed_lever,learned_agent_time_cf,6,240,1.84375,2.0,1.5884422756619696,2048
delayed_lever,learned_agent_time_cf,6,260,1.86328125,2.0,1.5962311207396267,2048
delayed_lever,learned_agent_time_cf,6,280,1.86328125,2.0,1.59534236903058,2048
delayed_lever,learned_agent_time_cf,6,300,1.8203125,2.0,1.63339847840648,2048
delayed_lever,learned_agent_time_cf,6,320,1.8359375,2.0,1.6938983834917591,2048
delayed_lever,learned_agent_time_cf,6,340,1.859375,2.0,1.7721143206519774,2048
delayed_lever,learned_agent_time_cf,6,360,1.86328125,2.0,1.7887796527451496,2048
delayed_lever,learned_agent_time_cf,6,380,1.9140625,2.0,1.8389693286070374,2048
delayed_lever,learned_agent_time_cf,6,400,1.8203125,2.0,1.8132060583151766,2048
delayed_lever,learned_acct,6,1,0.66796875,2.0,0.04,2048
delayed_lever,learned_acct,6,20,0.74609375,2.0,0.2752686335131704,2048
delayed_lever,learned_acct,6,40,0.921875,2.0,0.5589049060585436,2048
delayed_lever,learned_acct,6,60,1.08203125,2.0,0.67820483836346,2048
delayed_lever,learned_acct,6,80,1.296875,2.0,0.8015587320713001,2048
delayed_lever,learned_acct,6,100,1.55078125,2.0,1.0302064908661364,2048
delayed_lever,learned_acct,6,120,1.6640625,2.0,1.186720010760344,2048
delayed_lever,learned_acct,6,140,1.65234375,2.0,1.3299104213456436,2048
delayed_lever,learned_acct,6,160,1.78515625,2.0,1.4521013755375238,2048
delayed_lever,learned_acct,6,180,1.76171875,2.0,1.5093303887640448,2048
delayed_lever,learned_acct,6,200,1.80078125,2.0,1.5787695084168254,2048
delayed_lever,learned_acct,6,220,1.78125,2.0,1.6567868645079595,2048
delayed_lever,learned_acct,6,240,1.90234375,2.0,1.7269652766811987,2048
delayed_lever,learned_acct,6,260,1.90234375,2.0,1.7484132068503742,2048
delayed_lever,learned_acct,6,280,1.86328125,2.0,1.737633305811248,2048
delayed_lever,learned_acct,6,300,1.91796875,2.0,1.768503166211172,2048
