env,total_pairs,relevant_pairs,irrelevant_pairs,method,seed,episode,sample_return,greedy_return,baseline
lever_20_pairs,20,4,16,shared,8,300,1.8046875,2.0,1.8525194862978296
lever_20_pairs,20,4,16,shared,8,320,1.90234375,2.0,1.8765408333738947
lever_20_pairs,20,4,16,shared,8,340,1.921875,2.0,1.8971508560019827
lever_20_pairs,20,4,16,shared,8,360,1.921875,2.0,1.909180018499374
lever_20_pairs,20,4,16,shared,8,380,1.90234375,2.0,1.8730730926240289
lever_20_pairs,20,4,16,shared,8,400,1.859375,2.0,1.8691065252839807
lever_20_pairs,20,4,16,shared,8,420,1.9609375,2.0,1.877850613068348
lever_20_pairs,20,4,16,shared,8,440,1.8828125,2.0,1.900719051384915
lever_20_pairs,20,4,16,shared,8,460,1.921875,2.0,1.9128755532079078
lever_20_pairs,20,4,16,shared,8,480,1.8828125,2.0,1.9418350247868468
lever_20_pairs,20,4,16,shared,8,500,1.921875,2.0,1.9611685988707614
lever_20_pairs,20,4,16,shared,8,520,1.90234375,2.0,1.9108537697270207
lever_20_pairs,20,4,16,shared,8,540,1.94140625,2.0,1.9196415719645898
lever_20_pairs,20,4,16,shared,8,560,1.98046875,2.0,1.8838566863601673
lever_20_pairs,20,4,16,shared,8,580,1.9609375,2.0,1.9050834146765696
lever_20_pairs,20,4,16,shared,8,600,1.921875,2.0,1.936632930986305
lever_20_pairs,20,4,16,shared,8,620,2.0,2.0,1.9576956395797023
lever_20_pairs,20,4,16,shared,8,640,1.94140625,2.0,1.9491592518234087
lever_20_pairs,20,4,16,shared,8,660,1.9609375,2.0,1.9456314910551253
lever_20_pairs,20,4,16,shared,8,680,2.0,2.0,1.9637031500159634
lever_20_pairs,20,4,16,shared,8,700,1.9609375,2.0,1.951757933601058
lever_20_pairs,20,4,16,shared,8,720,1.94140625,2.0,1.907565006717022
lever_20_pairs,20,4,16,shared,8,740,1.98046875,2.0,1.9382896616151553
lever_20_pairs,20,4,16,shared,8,760,1.9609375,2.0,1.9588016861545734
lever_20_pairs,20,4,16,shared,8,780,1.94140625,2.0,1.9724956772539246
lever_20_pairs,20,4,16,shared,8,800,1.9609375,2.0,1.9434780305502901
lever_20_pairs,20,4,16,shared,9,1,0.625,2.0,0.04
lever_20_pairs,20,4,16,shared,9,20,0.921875,2.0,0.28259856449161563
lever_20_pairs,20,4,16,shared,9,40,0.95703125,2.0,0.5031661713581845
lever_20_pairs,20,4,16,shared,9,60,1.12890625,2.0,0.687597310437094
lever_20_pairs,20,4,16,shared,9,80,1.4375,2.0,0.8920412214085292
lever_20_pairs,20,4,16,shared,9,100,1.58203125,2.0,1.0820975302112548
lever_20_pairs,20,4,16,shared,9,120,1.5390625,2.0,1.224995030882198
lever_20_pairs,20,4,16,shared,9,140,1.66015625,2.0,1.2950444731734916
lever_20_pairs,20,4,16,shared,9,160,1.7421875,2.0,1.4924074666717915
lever_20_pairs,20,4,16,shared,9,180,1.63671875,2.0,1.530776690636749
lever_20_pairs,20,4,16,shared,9,200,1.765625,2.0,1.5536853644841886
lever_20_pairs,20,4,16,shared,9,220,1.765625,2.0,1.594132511315667
lever_20_pairs,20,4,16,shared,9,240,1.86328125,2.0,1.690392170242148
lever_20_pairs,20,4,16,shared,9,260,1.83984375,2.0,1.7324149124170511
lever_20_pairs,20,4,16,shared,9,280,1.76171875,2.0,1.8213580624068384
lever_20_pairs,20,4,16,shared,9,300,1.9375,2.0,1.8344065153582167
lever_20_pairs,20,4,16,shared,9,320,1.8828125,2.0,1.868179394017896
lever_20_pairs,20,4,16,shared,9,340,1.90234375,2.0,1.8729933928856988
lever_20_pairs,20,4,16,shared,9,360,1.921875,2.0,1.8971144336101124
lever_20_pairs,20,4,16,shared,9,380,1.9609375,2.0,1.8690806983748933
lever_20_pairs,20,4,16,shared,9,400,1.8828125,2.0,1.912597230578469
lever_20_pairs,20,4,16,shared,9,420,1.94140625,2.0,1.8958801388161686
lever_20_pairs,20,4,16,shared,9,440,1.9609375,2.0,1.9074295466556401
lever_20_pairs,20,4,16,shared,9,460,1.921875,2.0,1.899677464211321
lever_20_pairs,20,4,16,shared,9,480,1.94140625,2.0,1.9330238753607922
lever_20_pairs,20,4,16,shared,9,500,1.8828125,2.0,1.9552862052736022
lever_20_pairs,20,4,16,shared,9,520,1.98046875,2.0,1.9701487141932357
lever_20_pairs,20,4,16,shared,9,540,1.90234375,2.0,1.9800710436282645
lever_20_pairs,20,4,16,shared,9,560,1.9609375,2.0,1.9866952698574698
lever_20_pairs,20,4,16,shared,9,580,1.98046875,2.0,1.9680584520947961
lever_20_pairs,20,4,16,shared,9,600,1.8828125,2.0,1.941626468613546
lever_20_pairs,20,4,16,shared,9,620,1.921875,2.0,1.9610293651069075
lever_20_pairs,20,4,16,shared,9,640,1.98046875,2.0,1.949972893481014
lever_20_pairs,20,4,16,shared,9,660,1.90234375,2.0,1.9477604563472108
lever_20_pairs,20,4,16,shared,9,680,1.98046875,2.0,1.9411144642165497
lever_20_pairs,20,4,16,shared,9,700,1.9609375,2.0,1.917954502735382
lever_20_pairs,20,4,16,shared,9,720,1.921875,2.0,1.9281949563735328
lever_20_pairs,20,4,16,shared,9,740,1.98046875,2.0,1.9346839971913221
lever_20_pairs,20,4,16,shared,9,760,1.921875,2.0,1.9563945158417484
lever_20_pairs,20,4,16,shared,9,780,1.9609375,2.0,1.9708886311637106
lever_20_pairs,20,4,16,shared,9,800,1.90234375,2.0,1.9805650180961905
lever_20_pairs,20,4,16,shared,10,1,0.49609375,0.5,0.01
lever_20_pairs,20,4,16,shared,10,20,0.6640625,0.75,0.18391748038806568
lever_20_pairs,20,4,16,shared,10,40,0.86328125,2.0,0.37804760419709954
lever_20_pairs,20,4,16,shared,10,60,0.984375,2.0,0.45838784382086506
lever_20_pairs,20,4,16,shared,10,80,1.0703125,2.0,0.5326568095925124
lever_20_pairs,20,4,16,shared,10,100,1.171875,2.0,0.6952453847765211
lever_20_pairs,20,4,16,shared,10,120,1.3046875,2.0,0.8864643059595108
lever_20_pairs,20,4,16,shared,10,140,1.5625,2.0,1.0700338962658167
lever_20_pairs,20,4,16,shared,10,160,1.6171875,2.0,1.295781568865796
lever_20_pairs,20,4,16,shared,10,180,1.6640625,2.0,1.4189687988656592
lever_20_pairs,20,4,16,shared,10,200,1.7265625,2.0,1.52845657739788
lever_20_pairs,20,4,16,shared,10,220,1.8046875,2.0,1.6450923647583429
lever_20_pairs,20,4,16,shared,10,240,1.90234375,2.0,1.615022491203607
lever_20_pairs,20,4,16,shared,10,260,1.8046875,2.0,1.655676055010569
lever_20_pairs,20,4,16,shared,10,280,1.8046875,2.0,1.6833747121342126
lever_20_pairs,20,4,16,shared,10,300,1.83984375,2.0,1.6817684383434985
lever_20_pairs,20,4,16,shared,10,320,1.8984375,2.0,1.7301606485158394
lever_20_pairs,20,4,16,shared,10,340,1.921875,2.0,1.7768808839602368
lever_20_pairs,20,4,16,shared,10,360,1.8828125,2.0,1.8035040994809037
lever_20_pairs,20,4,16,shared,10,380,1.921875,2.0,1.8688177703962554
lever_20_pairs,20,4,16,shared,10,400,1.90234375,2.0,1.912421697763933
lever_20_pairs,20,4,16,shared,10,420,1.921875,2.0,1.941532027274425
lever_20_pairs,20,4,16,shared,10,440,1.90234375,2.0,1.9609663153160466
lever_20_pairs,20,4,16,shared,10,460,1.90234375,2.0,1.9282276626068495
lever_20_pairs,20,4,16,shared,10,480,1.8828125,2.0,1.8852058321334102
lever_20_pairs,20,4,16,shared,10,500,1.921875,2.0,1.9045214498843992
lever_20_pairs,20,4,16,shared,10,520,1.921875,2.0,1.9185247146566897
lever_20_pairs,20,4,16,shared,10,540,1.921875,2.0,1.920606450003785
lever_20_pairs,20,4,16,shared,10,560,1.9375,2.0,1.9277706733850875
lever_20_pairs,20,4,16,shared,10,580,1.9609375,2.0,1.9517791257573827
lever_20_pairs,20,4,16,shared,10,600,1.921875,2.0,1.967807359950629
lever_20_pairs,20,4,16,shared,10,620,1.94140625,2.0,1.9115081832963436
lever_20_pairs,20,4,16,shared,10,640,1.9609375,2.0,1.9228272147187362
lever_20_pairs,20,4,16,shared,10,660,1.90234375,2.0,1.9484788333436842
lever_20_pairs,20,4,16,shared,10,680,1.98046875,2.0,1.945177238253932
lever_20_pairs,20,4,16,shared,10,700,1.921875,2.0,1.9412538277030946
lever_20_pairs,20,4,16,shared,10,720,1.94140625,2.0,1.9607805870644879
lever_20_pairs,20,4,16,shared,10,740,1.921875,2.0,1.951670747755097
lever_20_pairs,20,4,16,shared,10,760,1.98046875,2.0,1.9455889464107397
lever_20_pairs,20,4,16,shared,10,780,1.94140625,2.0,1.9448336983353438
lever_20_pairs,20,4,16,shared,10,800,1.98046875,2.0,1.9631705372364292
lever_20_pairs,20,4,16,shared,11,1,0.53125,0.75,0.015
lever_20_pairs,20,4,16,shared,11,20,0.734375,2.0,0.2071010202390168
lever_20_pairs,20,4,16,shared,11,40,0.7890625,2.0,0.3589678583559418
lever_20_pairs,20,4,16,shared,11,60,0.9921875,2.0,0.5672391788772815
lever_20_pairs,20,4,16,shared,11,80,1.33984375,2.0,0.8162322212219637
lever_20_pairs,20,4,16,shared,11,100,1.4453125,2.0,1.0241713823703968
lever_20_pairs,20,4,16,shared,11,120,1.55078125,2.0,1.0859002596502143
lever_20_pairs,20,4,16,shared,11,140,1.58984375,2.0,1.2640378193465223
lever_20_pairs,20,4,16,shared,11,160,1.61328125,2.0,1.380079003828272
lever_20_pairs,20,4,16,shared,11,180,1.84375,2.0,1.4266278107385237
lever_20_pairs,20,4,16,shared,11,200,1.83984375,2.0,1.5640057852256128
lever_20_pairs,20,4,16,shared,11,220,1.84375,2.0,1.5938459753409282
lever_20_pairs,20,4,16,shared,11,240,1.94140625,2.0,1.6866152912226726
lever_20_pairs,20,4,16,shared,11,260,1.8046875,2.0,1.711218023927865
lever_20_pairs,20,4,16,shared,11,280,1.8828125,2.0,1.7883658021381807
lever_20_pairs,20,4,16,shared,11,300,1.80078125,2.0,1.8204114312409128
lever_20_pairs,20,4,16,shared,11,320,1.86328125,2.0,1.8612641913234729
lever_20_pairs,20,4,16,shared,11,340,1.84375,2.0,1.8656358240051445
lever_20_pairs,20,4,16,shared,11,360,1.90234375,2.0,1.9102974049875303
lever_20_pairs,20,4,16,shared,11,380,1.94140625,2.0,1.8809714715961603
lever_20_pairs,20,4,16,shared,11,400,1.921875,2.0,1.8854241781453769
lever_20_pairs,20,4,16,shared,11,420,1.94140625,2.0,1.9009102480394622
lever_20_pairs,20,4,16,shared,11,440,1.94140625,2.0,1.892023312020407
lever_20_pairs,20,4,16,shared,11,460,1.94140625,2.0,1.9078956185723663
lever_20_pairs,20,4,16,shared,11,480,1.90234375,2.0,1.9154511767253395
lever_20_pairs,20,4,16,shared,11,500,1.921875,2.0,1.9435545315793243
lever_20_pairs,20,4,16,shared,11,520,1.94140625,2.0,1.9623165553129065
lever_20_pairs,20,4,16,shared,11,540,1.921875,2.0,1.931870018027991
lever_20_pairs,20,4,16,shared,11,560,2.0,2.0,1.9336721868667022
lever_20_pairs,20,4,16,shared,11,580,1.98046875,2.0,1.9331210032831279
lever_20_pairs,20,4,16,shared,11,600,1.921875,2.0,1.9118650244766444
lever_20_pairs,20,4,16,shared,11,620,1.9609375,2.0,1.9226961601840324
lever_20_pairs,20,4,16,shared,11,640,1.921875,2.0,1.9295502917547085
lever_20_pairs,20,4,16,shared,11,660,1.94140625,2.0,1.932123519114369
lever_20_pairs,20,4,16,shared,11,680,1.98046875,2.0,1.9150562847400732
lever_20_pairs,20,4,16,shared,11,700,1.9609375,2.0,1.9432908985419781
lever_20_pairs,20,4,16,shared,11,720,1.94140625,2.0,1.962140551795556
lever_20_pairs,20,4,16,shared,11,740,1.921875,2.0,1.9566297875576515
lever_20_pairs,20,4,16,shared,11,760,1.9609375,2.0,1.971045700436776
lever_20_pairs,20,4,16,shared,11,780,1.98046875,2.0,1.9806698787950068
lever_20_pairs,20,4,16,shared,11,800,1.98046875,2.0,1.9870950569885542
lever_20_pairs,20,4,16,shared,12,1,0.51171875,0.25,0.005
lever_20_pairs,20,4,16,shared,12,20,0.67578125,2.0,0.19779128435132273
lever_20_pairs,20,4,16,shared,12,40,0.859375,2.0,0.34667665440197687
lever_20_pairs,20,4,16,shared,12,60,1.1640625,2.0,0.5929313013948508
lever_20_pairs,20,4,16,shared,12,80,1.28125,2.0,0.7888979826006045
lever_20_pairs,20,4,16,shared,12,100,1.62109375,2.0,1.0869161623533383
lever_20_pairs,20,4,16,shared,12,120,1.64453125,2.0,1.215614703617186
lever_20_pairs,20,4,16,shared,12,140,1.4921875,2.0,1.4306808992873508
lever_20_pairs,20,4,16,shared,12,160,1.7578125,2.0,1.5325492768680105
lever_20_pairs,20,4,16,shared,12,180,1.77734375,2.0,1.6030685274091085
lever_20_pairs,20,4,16,shared,12,200,1.81640625,2.0,1.6892922463266635
lever_20_pairs,20,4,16,shared,12,220,1.86328125,2.0,1.7144668563679912
lever_20_pairs,20,4,16,shared,12,240,1.86328125,2.0,1.7723794957461831
lever_20_pairs,20,4,16,shared,12,260,1.86328125,2.0,1.7895688527623674
lever_20_pairs,20,4,16,shared,12,280,1.90234375,2.0,1.7907889288670837
lever_20_pairs,20,4,16,shared,12,300,1.8828125,2.0,1.814125882801075
lever_20_pairs,20,4,16,shared,12,320,1.82421875,2.0,1.8588781420090599
lever_20_pairs,20,4,16,shared,12,340,1.90234375,2.0,1.8849422285631046
lever_20_pairs,20,4,16,shared,12,360,1.9609375,2.0,1.8402020949205051
lever_20_pairs,20,4,16,shared,12,380,1.90234375,2.0,1.8933176446991653
lever_20_pairs,20,4,16,shared,12,400,1.94140625,2.0,1.9052482091555534
lever_20_pairs,20,4,16,shared,12,420,1.86328125,2.0,1.9122429490941761
lever_20_pairs,20,4,16,shared,12,440,1.84375,2.0,1.9414126932375542
lever_20_pairs,20,4,16,shared,12,460,1.921875,2.0,1.93638664696173
lever_20_pairs,20,4,16,shared,12,480,1.921875,2.0,1.9575312184015798
lever_20_pairs,20,4,16,shared,12,500,1.921875,2.0,1.92862266276198
lever_20_pairs,20,4,16,shared,12,520,1.921875,2.0,1.8839597825278036
lever_20_pairs,20,4,16,shared,12,540,1.9375,2.0,1.9051522424999405
lever_20_pairs,20,4,16,shared,12,560,1.94140625,2.0,1.936678880989866
lever_20_pairs,20,4,16,shared,12,580,1.921875,2.0,1.9372994959961927
lever_20_pairs,20,4,16,shared,12,600,1.921875,2.0,1.9341306436939962
lever_20_pairs,20,4,16,shared,12,620,1.9609375,2.0,1.9347560170711906
lever_20_pairs,20,4,16,shared,12,640,1.90234375,2.0,1.9564425968876737
lever_20_pairs,20,4,16,shared,12,660,1.94140625,2.0,1.9709207304532608
lever_20_pairs,20,4,16,shared,12,680,1.90234375,2.0,1.9805864478377817
lever_20_pairs,20,4,16,shared,12,700,1.98046875,2.0,1.9870393578164196
lever_20_pairs,20,4,16,shared,12,720,1.94140625,2.0,1.9668473719591764
lever_20_pairs,20,4,16,shared,12,740,1.98046875,2.0,1.9586414815038118
lever_20_pairs,20,4,16,shared,12,760,1.8828125,2.0,1.9723887233519644
lever_20_pairs,20,4,16,shared,12,780,1.94140625,2.0,1.9815664915994358
lever_20_pairs,20,4,16,shared,12,800,1.98046875,2.0,1.9876936428443688
lever_20_pairs,20,4,16,shared,13,1,0.59765625,0.75,0.015
lever_20_pairs,20,4,16,shared,13,20,0.72265625,0.75,0.18199801117021766
lever_20_pairs,20,4,16,shared,13,40,0.83203125,2.0,0.42507367213041375
lever_20_pairs,20,4,16,shared,13,60,0.97265625,2.0,0.5088153315980118
lever_20_pairs,20,4,16,shared,13,80,1.1484375,2.0,0.739046673908184
lever_20_pairs,20,4,16,shared,13,100,1.5,2.0,0.9050173632637059
lever_20_pairs,20,4,16,shared,13,120,1.625,2.0,1.0857611399188116
lever_20_pairs,20,4,16,shared,13,140,1.5703125,2.0,1.2124218859826716
lever_20_pairs,20,4,16,shared,13,160,1.671875,2.0,1.2681046370865858
lever_20_pairs,20,4,16,shared,13,180,1.78125,2.0,1.4503933854502304
lever_20_pairs,20,4,16,shared,13,200,1.8984375,2.0,1.4865242152068192
lever_20_pairs,20,4,16,shared,13,220,1.78515625,2.0,1.5460983093063352
lever_20_pairs,20,4,16,shared,13,240,1.78515625,2.0,1.6396328263847342
lever_20_pairs,20,4,16,shared,13,260,1.8046875,2.0,1.7204773650675298
lever_20_pairs,20,4,16,shared,13,280,1.921875,2.0,1.7963576450270964
lever_20_pairs,20,4,16,shared,13,300,1.91796875,2.0,1.775947686648352
lever_20_pairs,20,4,16,shared,13,320,1.90234375,2.0,1.8070798409793964
lever_20_pairs,20,4,16,shared,13,340,1.86328125,2.0,1.8712049639255843
lever_20_pairs,20,4,16,shared,13,360,1.8828125,2.0,1.9140154071942352
lever_20_pairs,20,4,16,shared,13,380,1.86328125,2.0,1.9006957478578825
lever_20_pairs,20,4,16,shared,13,400,1.8828125,2.0,1.915608746625932
lever_20_pairs,20,4,16,shared,13,420,1.94140625,2.0,1.872066171306403
lever_20_pairs,20,4,16,shared,13,440,1.84375,2.0,1.81407982628976
lever_20_pairs,20,4,16,shared,13,460,1.9609375,2.0,1.8758782099209521
lever_20_pairs,20,4,16,shared,13,480,1.9609375,2.0,1.9171353034747154
lever_20_pairs,20,4,16,shared,13,500,1.9609375,2.0,1.8835375183631482
lever_20_pairs,20,4,16,shared,13,520,1.9609375,2.0,1.900545580517688
lever_20_pairs,20,4,16,shared,13,540,1.91796875,2.0,1.9158703925728175
lever_20_pairs,20,4,16,shared,13,560,1.94140625,2.0,1.921236383500986
lever_20_pairs,20,4,16,shared,13,580,1.98046875,2.0,1.947416781740997
lever_20_pairs,20,4,16,shared,13,600,1.98046875,2.0,1.8983837404640402
lever_20_pairs,20,4,16,shared,13,620,1.90234375,2.0,1.9321601750738586
lever_20_pairs,20,4,16,shared,13,640,2.0,2.0,1.9334405165122934
lever_20_pairs,20,4,16,shared,13,660,1.94140625,2.0,1.9555643582277056
lever_20_pairs,20,4,16,shared,13,680,1.98046875,2.0,1.9703344113227623
lever_20_pairs,20,4,16,shared,13,700,2.0,2.0,1.9801950165122686
lever_20_pairs,20,4,16,shared,13,720,1.9609375,2.0,1.9867780351431128
lever_20_pairs,20,4,16,shared,13,740,1.98046875,2.0,1.9671629108592767
lever_20_pairs,20,4,16,shared,13,760,1.921875,2.0,1.9780776975204206
lever_20_pairs,20,4,16,shared,13,780,1.90234375,2.0,1.9853644961054062
lever_20_pairs,20,4,16,shared,13,800,1.8828125,2.0,1.9902292209293162
lever_20_pairs,20,4,16,shared,14,1,0.609375,0.75,0.015
lever_20_pairs,20,4,16,shared,14,20,0.59375,0.5,0.14071219583505962
lever_20_pairs,20,4,16,shared,14,40,0.66015625,0.75,0.2642708654137644
lever_20_pairs,20,4,16,shared,14,60,0.70703125,2.0,0.41399440785648406
lever_20_pairs,20,4,16,shared,14,80,0.9609375,2.0,0.6066218689061278
lever_20_pairs,20,4,16,shared,14,100,1.25390625,2.0,0.7255328414995315
lever_20_pairs,20,4,16,shared,14,120,1.44140625,2.0,0.9113481091530942
lever_20_pairs,20,4,16,shared,14,140,1.54296875,2.0,1.0421201165039324
lever_20_pairs,20,4,16,shared,14,160,1.6796875,2.0,1.1644609328275455
lever_20_pairs,20,4,16,shared,14,180,1.72265625,2.0,1.3030631181767156
lever_20_pairs,20,4,16,shared,14,200,1.703125,2.0,1.4493835524938834
lever_20_pairs,20,4,16,shared,14,220,1.58203125,2.0,1.5745805830530863
lever_20_pairs,20,4,16,shared,14,240,1.8046875,2.0,1.6789375065320937
lever_20_pairs,20,4,16,shared,14,260,1.74609375,2.0,1.7235336572162316
lever_20_pairs,20,4,16,shared,14,280,1.78125,2.0,1.7709920454633907
lever_20_pairs,20,4,16,shared,14,300,1.86328125,2.0,1.7463082409718462
lever_20_pairs,20,4,16,shared,14,320,1.84375,2.0,1.8306333593042323
lever_20_pairs,20,4,16,shared,14,340,1.90234375,2.0,1.8430265824688705
lever_20_pairs,20,4,16,shared,14,360,1.921875,2.0,1.8543057240237875
lever_20_pairs,20,4,16,shared,14,380,1.94140625,2.0,1.9027333399191935
lever_20_pairs,20,4,16,shared,14,400,1.9609375,2.0,1.9350640023440606
lever_20_pairs,20,4,16,shared,14,420,1.90234375,2.0,1.9378071617741524
lever_20_pairs,20,4,16,shared,14,440,1.921875,2.0,1.8943594413129317
lever_20_pairs,20,4,16,shared,14,460,1.94140625,2.0,1.9090467007076624
lever_20_pairs,20,4,16,shared,14,480,1.94140625,2.0,1.902630118635641
lever_20_pairs,20,4,16,shared,14,500,1.94140625,2.0,1.867470250900117
lever_20_pairs,20,4,16,shared,14,520,1.921875,2.0,1.8884628790062157
lever_20_pairs,20,4,16,shared,14,540,1.90234375,2.0,1.8863600537503398
lever_20_pairs,20,4,16,shared,14,560,2.0,2.0,1.9241330659739064
lever_20_pairs,20,4,16,shared,14,580,2.0,2.0,1.9493506300515624
lever_20_pairs,20,4,16,shared,14,600,1.90234375,2.0,1.9022498943723656
lever_20_pairs,20,4,16,shared,14,620,1.94140625,2.0,1.934741250243089
lever_20_pairs,20,4,16,shared,14,640,1.94140625,2.0,1.9324227384355153
lever_20_pairs,20,4,16,shared,14,660,1.87890625,2.0,1.954884881470171
lever_20_pairs,20,4,16,shared,14,680,1.90234375,2.0,1.9698807872228103
lever_20_pairs,20,4,16,shared,14,700,1.9609375,2.0,1.9572941535269601
lever_20_pairs,20,4,16,shared,14,720,1.9375,2.0,1.9714892364540493
lever_20_pairs,20,4,16,shared,14,740,1.94140625,2.0,1.9579067829758983
lever_20_pairs,20,4,16,shared,14,760,1.98046875,2.0,1.9256950944267244
lever_20_pairs,20,4,16,shared,14,780,1.90234375,2.0,1.911549974873899
lever_20_pairs,20,4,16,shared,14,800,2.0,2.0,1.8811638827863761
lever_20_pairs,20,4,16,shared,15,1,0.53515625,0.5,0.01
lever_20_pairs,20,4,16,shared,15,20,0.62890625,2.0,0.20111379649367261
lever_20_pairs,20,4,16,shared,15,40,0.75390625,2.0,0.4058256337908803
lever_20_pairs,20,4,16,shared,15,60,0.93359375,2.0,0.6241414030363864
lever_20_pairs,20,4,16,shared,15,80,1.26171875,2.0,0.7410610180772257
lever_20_pairs,20,4,16,shared,15,100,1.421875,2.0,0.9893228316982986
lever_20_pairs,20,4,16,shared,15,120,1.50390625,2.0,1.143084541713885
lever_20_pairs,20,4,16,shared,15,140,1.6875,2.0,1.29676880597768
lever_20_pairs,20,4,16,shared,15,160,1.71484375,2.0,1.3639255068397795
lever_20_pairs,20,4,16,shared,15,180,1.90234375,2.0,1.4462516305610373
lever_20_pairs,20,4,16,shared,15,200,1.8828125,2.0,1.4826615617969376
lever_20_pairs,20,4,16,shared,15,220,1.72265625,2.0,1.6315615305603053
lever_20_pairs,20,4,16,shared,15,240,1.765625,2.0,1.7540275407008141
lever_20_pairs,20,4,16,shared,15,260,1.90234375,2.0,1.729983646523315
lever_20_pairs,20,4,16,shared,15,280,1.74609375,2.0,1.8197349299147239
lever_20_pairs,20,4,16,shared,15,300,1.86328125,2.0,1.7874215248573988
lever_20_pairs,20,4,16,shared,15,320,1.859375,2.0,1.8171727320998314
lever_20_pairs,20,4,16,shared,15,340,1.98046875,2.0,1.8364122428896457
lever_20_pairs,20,4,16,shared,15,360,1.94140625,2.0,1.8719464607347187
lever_20_pairs,20,4,16,shared,15,380,1.86328125,2.0,1.8735233283165713
lever_20_pairs,20,4,16,shared,15,400,1.8828125,2.0,1.8970989381769556
lever_20_pairs,20,4,16,shared,15,420,1.9609375,2.0,1.8484020207730523
lever_20_pairs,20,4,16,shared,15,440,1.9375,2.0,1.8987919805661262
lever_20_pairs,20,4,16,shared,15,460,1.9609375,2.0,1.9102866598988013
lever_20_pairs,20,4,16,shared,15,480,1.9609375,2.0,1.9227282757042379
lever_20_pairs,20,4,16,shared,15,500,1.90234375,2.0,1.9484127808688874
lever_20_pairs,20,4,16,shared,15,520,1.8828125,2.0,1.9655599612673924
lever_20_pairs,20,4,16,shared,15,540,1.94140625,2.0,1.9770075555945568
lever_20_pairs,20,4,16,shared,15,560,1.8984375,2.0,1.9846500608247906
lever_20_pairs,20,4,16,shared,15,580,1.8828125,2.0,1.9897522582406744
lever_20_pairs,20,4,16,shared,15,600,1.94140625,2.0,1.9482737113747124
lever_20_pairs,20,4,16,shared,15,620,1.98046875,2.0,1.9654671173644536
lever_20_pairs,20,4,16,shared,15,640,1.94140625,2.0,1.9599147566588289
lever_20_pairs,20,4,16,shared,15,660,1.90234375,2.0,1.909756260660811
lever_20_pairs,20,4,16,shared,15,680,1.98046875,2.0,1.9397525602161687
lever_20_pairs,20,4,16,shared,15,700,1.98046875,2.0,1.9597783289224793
lever_20_pairs,20,4,16,shared,15,720,1.94140625,2.0,1.9731476917513355
lever_20_pairs,20,4,16,shared,15,740,1.94140625,2.0,1.9628476252216638
lever_20_pairs,20,4,16,shared,15,760,1.91796875,2.0,1.97519677842835
