env,variant,method,lambda,beta,seed,episode,sample_return,greedy_return,baseline
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,1,0.578125,2.0,0.01
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,20,0.7890625,2.0,0.1946855171413524
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,40,1.01953125,2.0,0.47619399674076063
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,60,1.3359375,2.0,0.703988642462758
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,80,1.421875,2.0,0.8895142920946457
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,100,1.6171875,2.0,1.121091610524715
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,120,1.421875,2.0,1.370126376865152
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,140,1.765625,2.0,1.457560214531641
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,160,1.85546875,2.0,1.572809643458065
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,180,1.82421875,2.0,1.6778457086296845
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,200,1.8046875,2.0,1.7012859995201215
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,220,1.90234375,2.0,1.7600815167087307
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,240,1.921875,2.0,1.7980854638288408
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,260,1.82421875,2.0,1.8652002460389019
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,280,1.90234375,2.0,1.8514740793787072
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,300,1.9609375,2.0,1.9008429113809602
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,320,1.9609375,2.0,1.894003855835922
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,340,1.9609375,2.0,1.9079670536162145
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,360,2.0,2.0,1.92117968805865
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,380,1.98046875,2.0,1.9065866832572151
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,0,400,1.98046875,2.0,1.9376365250744327
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,1,0.5390625,2.0,0.005
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,20,0.93359375,2.0,0.2718068511591111
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,40,0.9453125,2.0,0.48768903963914023
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,60,1.3359375,2.0,0.7757341351586586
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,80,1.47265625,2.0,0.893766688406005
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,100,1.64453125,2.0,1.1532012770362177
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,120,1.72265625,2.0,1.3705397205550531
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,140,1.703125,2.0,1.5390743366045523
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,160,1.7578125,2.0,1.5832243821004501
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,180,1.6875,2.0,1.6812130881890646
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,200,1.86328125,2.0,1.7176868439429582
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,220,1.8203125,2.0,1.8115254864849792
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,240,1.91796875,2.0,1.8741729123047086
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,260,1.9609375,2.0,1.836443286291065
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,280,1.90234375,2.0,1.8278177364293915
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,300,1.86328125,2.0,1.8850497482454247
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,320,1.94140625,2.0,1.863875993225288
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,340,1.9609375,2.0,1.9091225279299577
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,360,1.94140625,2.0,1.8908194751930887
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,380,1.90234375,2.0,1.9054070729473331
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,1,400,1.98046875,2.0,1.891135869496823
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,1,0.55078125,2.0,0.01
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,20,0.83984375,2.0,0.23099355313806622
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,40,0.96875,2.0,0.40979577687691804
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,60,1.20703125,2.0,0.5779653490771138
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,80,1.43359375,2.0,0.8012298890616135
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,100,1.5,2.0,1.0728090014184528
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,120,1.6875,2.0,1.241779772915424
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,140,1.71875,2.0,1.3774426578545256
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,160,1.69921875,2.0,1.4988905883085872
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,180,1.91796875,2.0,1.6419255620333073
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,200,1.7421875,2.0,1.7424824231655758
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,220,1.82421875,2.0,1.7436484147048021
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,240,1.94140625,2.0,1.8048476380848695
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,260,1.8828125,2.0,1.8327787359269387
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,280,1.90234375,2.0,1.8420926754933158
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,300,1.98046875,2.0,1.876484868346007
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,320,1.921875,2.0,1.8726866194221605
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,340,1.86328125,2.0,1.9150045722151443
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,360,1.9609375,2.0,1.9232380910793512
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,380,1.87890625,2.0,1.948753137677436
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,2,400,1.9609375,2.0,1.9287908848212243
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,1,0.57421875,2.0,0.01
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,20,0.609375,2.0,0.17754942060120918
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,40,0.9453125,2.0,0.3829823871865123
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,60,1.125,2.0,0.643241114939715
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,80,1.53515625,2.0,0.8726667295812551
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,100,1.65234375,2.0,1.068183476827384
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,120,1.609375,2.0,1.2645568315268843
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,140,1.6796875,2.0,1.3684778837400537
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,160,1.90234375,2.0,1.518183529124561
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,180,1.8828125,2.0,1.5554566450701242
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,200,1.85546875,2.0,1.6360421903646902
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,220,1.91796875,2.0,1.717494422111918
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,240,1.98046875,2.0,1.8113970241366373
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,260,1.921875,2.0,1.849587149816885
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,280,1.87890625,2.0,1.8795648983946027
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,300,1.90234375,2.0,1.9195965660891021
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,320,1.9609375,2.0,1.9112105991386583
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,340,1.921875,2.0,1.9185774286560093
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,360,1.98046875,2.0,1.9456416422899538
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,380,1.9609375,2.0,1.9156507230612583
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,3,400,1.94140625,2.0,1.9436877503039178
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,1,0.59765625,2.0,0.005
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,20,0.8046875,2.0,0.20853203193308334
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,40,1.0390625,2.0,0.4192353006406556
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,60,1.328125,2.0,0.7027637537776954
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,80,1.46875,2.0,0.9184837966417054
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,100,1.59375,2.0,1.1888238569934737
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,120,1.5859375,2.0,1.3004165648169386
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,140,1.7421875,2.0,1.4723003804922832
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,160,1.82421875,2.0,1.54463099638364
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,180,1.91796875,2.0,1.6506483290422898
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,200,1.90234375,2.0,1.7286568127391124
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,220,1.90234375,2.0,1.7650371251031958
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,240,1.82421875,2.0,1.7996726840862634
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,260,1.921875,2.0,1.8662598869356881
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,280,1.94140625,2.0,1.870276447103412
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,300,1.90234375,2.0,1.8941699622303414
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,320,1.921875,2.0,1.8887864075278356
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,340,1.9609375,2.0,1.9257529190980607
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,360,1.9609375,2.0,1.9334012413043224
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,380,1.98046875,2.0,1.9168906789498015
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,4,400,1.94140625,2.0,1.9445155547397344
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,1,0.54296875,2.0,0.01
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,20,0.796875,2.0,0.2502176590979084
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,40,1.03125,2.0,0.40737100500300555
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,60,1.32421875,2.0,0.6480972694437235
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,80,1.40234375,2.0,0.95389072728273
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,100,1.64453125,2.0,1.1367595384160596
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,120,1.8046875,2.0,1.3259357951522648
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,140,1.72265625,2.0,1.4726526239145907
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,160,1.765625,2.0,1.6224157971637954
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,180,1.82421875,2.0,1.6381315337663616
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,200,1.859375,2.0,1.7122859072956333
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,220,1.90234375,2.0,1.697008618865947
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,240,1.83984375,2.0,1.7760174002506517
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,260,1.87890625,2.0,1.8009674308729042
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,280,1.9609375,2.0,1.8671242702118538
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,300,1.90234375,2.0,1.8754484927030968
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,320,1.9609375,2.0,1.9168484208344743
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,340,1.87890625,2.0,1.9444873428850702
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,360,1.91796875,2.0,1.9412361692455973
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,380,1.921875,2.0,1.9224689069669512
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,5,400,1.921875,2.0,1.926536485901083
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,1,0.66796875,2.0,0.04
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,20,0.84375,2.0,0.2752686335131704
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,40,0.99609375,2.0,0.6282141042763998
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,60,1.3203125,2.0,0.7925610041957445
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,80,1.4609375,2.0,0.9651761269555558
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,100,1.6796875,2.0,1.1668921516273412
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,120,1.84375,2.0,1.3424440596557612
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,140,1.78125,2.0,1.500167801513708
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,160,1.921875,2.0,1.588825763787862
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,180,1.83984375,2.0,1.6408496828297219
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,200,1.84375,2.0,1.715900105634207
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,220,1.90234375,2.0,1.7657147276532463
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,240,1.921875,2.0,1.79968638646324
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,260,1.94140625,2.0,1.8209899591872447
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,280,1.921875,2.0,1.8424248614608245
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,300,1.91796875,2.0,1.855493659741444
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,320,1.9375,2.0,1.9035264152742337
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,340,1.91796875,2.0,1.9355934657732876
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,360,1.921875,2.0,1.938906741302317
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,380,1.95703125,2.0,1.9592136534729307
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,6,400,1.8828125,2.0,1.9527524261510183
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,1,0.55078125,2.0,0.04
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,20,0.7421875,2.0,0.18178441294853825
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,40,0.875,2.0,0.3326861966338936
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,60,1.2109375,2.0,0.6304162808141147
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,80,1.35546875,2.0,0.8356368164557835
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,100,1.4296875,2.0,1.1078606729595442
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,120,1.734375,2.0,1.3182983454906325
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,140,1.80078125,2.0,1.3501546665379345
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,160,1.703125,2.0,1.52950934127351
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,180,1.80078125,2.0,1.6238624831922048
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,200,1.82421875,2.0,1.7318567796969533
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,220,1.86328125,2.0,1.8209854485536034
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,240,1.8203125,2.0,1.8334192543942234
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,260,1.90234375,2.0,1.8661913463726758
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,280,1.8828125,2.0,1.8671822519763934
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,300,1.9609375,2.0,1.8873198126288808
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,320,1.921875,2.0,1.924773808652183
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,340,1.9375,2.0,1.9280752566402555
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,360,1.90234375,2.0,1.9331414194297225
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,380,1.90234375,2.0,1.9349378584588635
delayed_lever,dir_lam0.90_beta0.75,directional_acct,0.9,0.75,7,400,1.94140625,2.0,1.934417936126079
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,1,0.578125,2.0,0.01
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,20,0.8046875,2.0,0.1946855171413524
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,40,1.078125,2.0,0.5216546123467579
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,60,1.3984375,2.0,0.7729152500499857
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,80,1.44140625,2.0,1.0080372631611096
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,100,1.69921875,2.0,1.2002184908447853
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,120,1.54296875,2.0,1.4229521129469416
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,140,1.86328125,2.0,1.4928270970536743
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,160,1.8984375,2.0,1.6198838953687247
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,180,1.8828125,2.0,1.7092728544696483
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,200,1.82421875,2.0,1.7646453958838175
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,220,1.921875,2.0,1.8216063145382273
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,240,1.921875,2.0,1.8631699093204335
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,260,1.84375,2.0,1.908651140686349
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,280,1.94140625,2.0,1.89786062629666
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,300,1.9609375,2.0,1.9318109398855772
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,320,1.9609375,2.0,1.9363814968663111
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,340,1.9609375,2.0,1.936258704592278
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,360,2.0,2.0,1.9400674197843828
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,380,2.0,2.0,1.919196283525686
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,0,400,1.98046875,2.0,1.9460547947343094
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,1,0.5390625,2.0,0.005
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,20,0.96484375,2.0,0.2718068511591111
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,40,0.9921875,2.0,0.48768903963914023
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,60,1.37890625,2.0,0.7927649507646559
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,80,1.6171875,2.0,0.9221674122760573
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,100,1.76171875,2.0,1.172161826695479
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,120,1.80078125,2.0,1.3831979346564343
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,140,1.7421875,2.0,1.5475250612468168
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,160,1.85546875,2.0,1.6123959532387337
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,180,1.8046875,2.0,1.7006882616296035
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,200,1.94140625,2.0,1.7495296735200485
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,220,1.8828125,2.0,1.8327840133538833
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,240,1.921875,2.0,1.8883652743101589
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,260,1.9609375,2.0,1.8651437800354398
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,280,1.98046875,2.0,1.866996698615188
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,300,1.86328125,2.0,1.911205935725754
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,320,1.9609375,2.0,1.8813380724978765
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,340,1.9609375,2.0,1.9207803512557575
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,360,1.9609375,2.0,1.947112330978705
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,380,1.94140625,2.0,1.9429886322226704
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,1,400,2.0,2.0,1.937928756391193
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,1,0.5546875,2.0,0.01
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,20,0.87109375,2.0,0.23099355313806622
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,40,1.02734375,2.0,0.4606038013461695
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,60,1.3203125,2.0,0.6155780367551411
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,80,1.47265625,2.0,0.8853945197736532
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,100,1.60546875,2.0,1.1289979798216339
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,120,1.78515625,2.0,1.2886211947264825
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,140,1.796875,2.0,1.4260927477353573
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,160,1.84375,2.0,1.5313697761396323
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,180,1.94140625,2.0,1.6636089267454441
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,200,1.86328125,2.0,1.7569584103018716
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,220,1.90234375,2.0,1.7783126991160172
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,240,1.9609375,2.0,1.827989790692983
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,260,1.921875,2.0,1.8663235645065008
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,280,1.94140625,2.0,1.8644874704641894
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,300,1.98046875,2.0,1.891435811994383
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,320,1.9609375,2.0,1.9275216826403314
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,340,1.90234375,2.0,1.9516128975512894
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,360,1.98046875,2.0,1.9676963846751103
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,380,1.921875,2.0,1.9784338488925934
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,2,400,2.0,2.0,1.9486059642358244
delayed_lever,dir_lam0.90_beta1.25,directional_acct,0.9,1.25,3,1,0.578125,2.0,0.01
