env,method,seed,episode,sample_return,greedy_return,baseline
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,10,200,0.0,0.0625,0.09634508923884494
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,10,400,0.0625,0.125,0.042345528316732516
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,10,600,0.0625,0.125,0.11258601767204328
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,10,800,0.0625,0.0625,0.06254304935938712
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,10,1000,0.25,0.0,0.16206204178467887
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,11,200,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,11,400,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,11,600,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,11,800,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,11,1000,0.0,0.0,0.0
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,12,200,0.125,0.0,0.04335470648601074
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,12,400,0.1875,0.125,0.08513613635597543
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,12,600,0.0625,0.0625,0.06047165632355433
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,12,800,0.1875,0.0,0.1064538391430173
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,12,1000,0.0625,0.125,0.08668281051033791
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,13,200,0.125,0.125,0.1359834953077047
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,13,400,0.125,0.125,0.1409049431908076
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,13,600,0.125,0.25,0.15690227244384264
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,13,800,0.25,0.1875,0.15796655581668562
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,13,1000,0.125,0.0625,0.154803683637743
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,14,200,0.0,0.0,5.868767376801173e-05
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,14,400,0.0625,0.25,0.10922136601729607
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,14,600,0.0625,0.0,0.14780837382340078
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,14,800,0.125,0.125,0.23447908503613119
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,14,1000,0.1875,0.0625,0.2596238202436081
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,15,200,0.1875,0.0625,0.12937716931544826
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,15,400,0.25,0.0625,0.13594825500994018
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,15,600,0.125,0.0625,0.12375658624768825
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,15,800,0.125,0.0,0.14007726098059792
lbf_3x3_2p1f_coop,lbf_ppo_learned_acct,15,1000,0.375,0.125,0.22268330603537495
